3,823520,10889
3,823520,14738
3,823520,686
3,823520,12077
3,823520,11110
3,823520,4269
3,823520,6687
3,823520,4260
3,823520,6661
3,823520,937
3,823520,7544
3,823520,15677
3,823520,6180
3,823520,148
3,823520,13501
3,823520,11811
3,823520,6708
3,823520,10596
3,823520,9859
3,823520,1532
3,823520,2348
3,823520,10846
3,823520,3670
3,823520,10362
3,823520,14407
3,823520,4248
3,823520,5035
3,823520,6978
3,823520,12940
3,823520,16203
3,823520,2135
3,823520,11356
3,823520,751
3,823520,1971
3,823520,5084
3,823520,10505
3,823520,16459
3,823520,1983
3,823520,16461
3,823520,9431
3,823520,11886
3,823520,17023
3,823520,17671
3,823520,3350
3,823520,12149
3,823520,9432
3,823520,7009
3,823520,4843
3,823520,8839
3,823520,16491
3,823520,14060
3,823520,17221
3,823520,9458
3,823520,1693
3,823520,6223
3,823520,7991
3,237286,3710
3,237286,8666
3,237286,1224
3,237286,2868
3,237286,11121
3,237286,6180
3,237286,4636
3,237286,4155
3,237286,7404
3,237286,2448
3,237286,16535
3,237286,10860
3,237286,2603
3,237286,689
3,237286,304
3,237286,12490
3,237286,15628
3,237286,1129
3,237286,645
3,237286,4774
3,237286,1126
3,237286,8898
3,237286,2464
3,237286,9389
3,237286,9731
3,237286,3563
3,237286,438
3,237286,3573
3,237286,4049
3,237286,1384
3,237286,2698
3,237286,11918
3,237286,17280
3,237286,5280
3,237286,15481
3,237286,14865
3,237286,3331
3,237286,14027
3,237286,7942
3,237286,2380
3,237286,12727
3,237286,16734
3,237286,12810
3,237286,894
3,237286,1959
3,237286,6016
3,237286,14377
3,237286,17261
3,237286,4816
3,237286,6849
3,237286,1043
3,237286,10643
3,237286,10254
3,237286,7343
3,237286,11739
3,237286,9539
3,237286,8463
3,237286,16215
3,237286,3369
3,237286,15039
3,237286,5672
3,237286,15568
3,237286,4565
3,237286,14603
3,237286,1543
3,237286,1673
3,237286,12693
3,237286,10300
3,237286,10423
3,237286,6486
3,237286,9582
3,237286,1200
3,237286,12440
3,237286,8857
3,237286,6882
3,237286,16107
3,237286,4310
3,237286,10678
3,237286,10407
3,237286,15974
3,840763,7533
3,840763,1224
3,840763,14212
3,840763,8518
3,840763,14919
3,840763,11263
3,840763,8958
3,840763,9197
3,840763,11250
3,840763,14564
3,840763,385
3,840763,11401
3,840763,16535
3,840763,7751
3,840763,2332
3,840763,6666
3,840763,6161
3,840763,13594
3,840763,6299
3,840763,5587
3,840763,16291
3,840763,7253
3,840763,7391
3,840763,8903
3,840763,8569
3,840763,3573
3,840763,10748
3,840763,14541
3,840763,3935
3,840763,7360
3,840763,8683
3,840763,8544
3,840763,3571
3,840763,3174
3,840763,6120
3,840763,1862
3,840763,11912
3,840763,11478
3,840763,1971
3,840763,7355
3,840763,12727
3,840763,2804
3,840763,17411
3,840763,9431
3,840763,1173
3,840763,7485
3,840763,5652
3,840763,992
3,840763,10083
3,840763,10527
3,840763,10526
3,840763,1336
3,840763,17724
3,840763,580
3,840763,11384
3,840763,1329
3,840763,3496
3,840763,15444
3,840763,14060
3,840763,2408
3,840763,3736
3,840763,3013
3,840763,6234
3,840763,15829
3,840763,11848
3,840763,14343
3,840763,6616
3,840763,3379
3,840763,3590
3,840763,17229
3,840763,5141
3,840763,3858
3,840763,8613
3,1109553,16525
3,1109553,14829
3,1109553,9231
3,1109553,10038
3,1109553,10036
3,1109553,10996
3,1109553,2199
3,1109553,10712
3,1109553,8512
3,1109553,5243
3,1109553,1661
3,1109553,11949
3,1109553,15532
3,1109553,16770
3,1109553,8830
3,1109553,517
3,1109553,10491
3,1109553,5730
3,1109553,2705
3,1109553,14131
3,1109553,12633
3,1109553,9731
3,1109553,9525
3,1109553,10721
3,1109553,533
3,1109553,10747
3,1109553,7633
3,1109553,2495
3,1109553,3583
3,1109553,7370
3,1109553,12926
3,1109553,5435
3,1109553,1854
3,1109553,14525
3,1109553,4677
3,1109553,7826
3,1109553,14755
3,1109553,1027
3,1109553,5899
3,1109553,5421
3,1109553,5897
3,1109553,7820
3,1109553,9841
3,1109553,12591
3,1109553,16350
3,1109553,12224
3,1109553,17097
3,1109553,14194
3,1109553,5121
3,1109553,381
3,1109553,15820
3,1109553,1329
3,1109553,8232
3,1109553,3496
3,1109553,2775
3,1109553,15829
3,1109553,17589
3,1109553,5390
3,1109553,5686
3,1109553,14738
3,1109553,12077
3,1109553,4271
3,1109553,12072
3,1109553,17207
3,1109553,8942
3,1109553,1771
3,1109553,7762
3,1109553,13486
3,1109553,12997
3,1109553,15674
3,1109553,5604
3,1109553,14919
3,1109553,937
3,1109553,3408
3,1109553,14663
3,1109553,2340
3,1109553,12489
3,1109553,8046
3,1109553,7494
3,1109553,7493
3,1109553,165
3,1109553,2109
3,1109553,16913
3,1109553,13458
3,1109553,15373
3,1109553,5035
3,1109553,4790
3,1109553,2375
3,1109553,15110
3,1109553,17423
3,1109553,9410
3,1109553,13211
3,1109553,5084
3,1109553,1160
3,1109553,10809
3,1109553,12931
3,1109553,2376
3,1109553,1408
3,1109553,15465
3,1109553,9131
3,1109553,2386
3,1109553,13555
3,1109553,3347
3,1109553,17023
3,1109553,15939
3,1109553,12704
3,1109553,12945
3,1109553,6735
3,1109553,989
3,1109553,8839
3,1109553,13519
3,1109553,15445
3,1109553,6073
3,1109553,6072
3,1109553,7728
3,1109553,3840
3,1109553,15158
3,1109553,10274
3,1109553,9940
3,1109553,4310
3,1109553,723
3,1109553,15424
3,1083543,12662
3,1083543,5621
3,1083543,2751
3,1083543,5708
3,1083543,8259
3,1083543,7048
3,1083543,14457
3,1083543,3689
3,1083543,1661
3,1083543,1902
3,1083543,11250
4,1083543,4392
3,1083543,5237
3,1083543,2873
3,1083543,5957
3,1083543,11132
3,1083543,10835
4,1083543,15627
3,1083543,7493
4,1083543,1741
4,1083543,1123
3,1083543,14131
3,1083543,11929
4,1083543,1148
3,1083543,3923
3,1083543,14118
3,1083543,11218
4,1083543,3168
3,1083543,13211
3,1083543,14027
3,1083543,14755
3,1083543,11485
3,1083543,10236
3,1083543,14166
4,1083543,5656
3,1083543,12818
4,1083543,1295
3,1083543,5778
3,1083543,3893
4,1083543,3058
4,1083543,6642
4,1083543,12560
3,1083543,3728
3,1083543,6911
4,1083543,8627
4,1083543,1467
3,1083543,15443
3,1083543,8987
3,1083543,252
3,1083543,17221
3,1083543,3715
3,1083543,12309
3,1083543,7852
3,1083543,17104
3,1083543,8728
4,1189649,16525
4,1189649,686
3,1189649,5617
4,1189649,13629
4,1189649,15545
4,1189649,14822
4,1189649,9900
3,1189649,9087
4,1189649,14212
4,1189649,4520
4,1189649,4870
4,1189649,940
3,1189649,2868
4,1189649,4867
4,1189649,10988
4,1189649,3267
3,1189649,16641
4,1189649,15532
3,1189649,15099
3,1189649,11805
3,1189649,6302
4,1189649,11084
4,1189649,12913
4,1189649,9757
4,1189649,908
4,1189649,12508
4,1189649,11702
4,1189649,11218
3,1189649,2482
3,1189649,3920
4,1189649,10739
4,1189649,6816
4,1189649,7780
4,1189649,6736
4,1189649,2135
4,1189649,15843
4,1189649,8078
4,1189649,2136
4,1189649,2376
4,1189649,11882
4,1189649,12002
4,1189649,6512
3,1189649,17385
4,1189649,17147
4,1189649,2385
4,1189649,17251
4,1189649,3350
4,1189649,3617
4,1189649,9116
3,1189649,2163
4,1189649,4570
4,1189649,6910
4,1189649,15820
4,1189649,1467
4,1189649,3743
4,1189649,6073
3,1189649,11376
3,1189649,7324
4,1189649,7179
4,1189649,17104
3,1189649,3858
3,1083553,4612
3,1083553,8669
3,1083553,6571
3,1083553,6437
3,1083553,5617
3,1083553,7762
3,1083553,11658
3,1083553,12513
4,1083553,11525
3,1083553,3942
3,1083553,14212
3,1083553,11123
3,1083553,16158
4,1083553,1357
3,1083553,11937
3,1083553,2189
3,1083553,12086
3,1083553,11678
3,1083553,1788
3,1083553,5957
3,1083553,2823
3,1083553,5856
3,1083553,13035
3,1083553,8911
3,1083553,5861
3,1083553,1884
3,1083553,7494
4,1083553,12904
3,1083553,14970
4,1083553,11931
3,1083553,14973
3,1083553,9525
3,1083553,5042
3,1083553,7910
3,1083553,12741
3,1083553,15774
4,1083553,6736
3,1083553,15007
3,1083553,16859
3,1083553,2809
3,1083553,1983
3,1083553,12931
3,1083553,15956
3,1083553,17395
3,1083553,11732
4,1083553,9548
3,1083553,11881
3,1083553,9431
3,1083553,14158
3,1083553,2519
3,1083553,4841
3,1083553,15449
4,1083553,97
3,1083553,13519
3,1083553,14603
3,1083553,1467
3,1083553,1543
3,1083553,14723
3,1083553,5667
3,1083553,12694
3,1083553,15825
3,1083553,10889
3,1083553,10278
3,1083553,17697
3,1872329,3160
3,1872329,12194
3,1872329,9228
3,1872329,17756
3,1872329,5220
3,1872329,3703
3,1872329,8536
3,1872329,4524
3,1872329,2865
3,1872329,2448
3,1872329,13979
3,1872329,13442
3,1872329,15511
3,1872329,16171
3,1872329,13327
3,1872329,8574
3,1872329,646
3,1872329,8903
3,1872329,10846
3,1872329,9175
3,1872329,9524
3,1872329,3935
3,1872329,3451
3,1872329,16564
3,1872329,12743
3,1872329,15007
3,1872329,6637
3,1872329,10111
3,1872329,10504
3,1872329,14634
3,1872329,16461
3,1872329,12031
3,1872329,12275
3,1872329,1837
3,1872329,15862
3,1872329,14155
3,1872329,4591
3,1872329,2662
3,1872329,9131
3,1872329,6378
3,1872329,12145
3,1872329,7343
3,1872329,7434
3,1872329,11384
3,1872329,12228
3,1872329,8098
3,1872329,5947
3,1872329,15447
3,1872329,13382
3,1872329,14199
3,1872329,13927
3,1872329,15991
3,1872329,16634
3,1872329,14475
3,1872329,5097
3,1872329,7180
3,1872329,11844
3,1872329,15974
4,2115299,12867
4,2115299,15901
4,2115299,3160
4,2115299,7650
4,2115299,5971
4,2115299,7762
4,2115299,13269
4,2115299,7419
4,2115299,8141
4,2115299,14212
4,2115299,5963
4,2115299,6451
4,2115299,17625
3,2115299,6578
4,2115299,808
4,2115299,15317
4,2115299,13594
4,2115299,2712
4,2115299,8773
4,2115299,14973
4,2115299,14265
3,2115299,2109
4,2115299,9878
4,2115299,4799
4,2115299,11697
4,2115299,3451
4,2115299,9988
4,2115299,12742
4,2115299,2482
4,2115299,16564
4,2115299,10830
4,2115299,10633
4,2115299,15846
4,2115299,9295
4,2115299,6263
4,2115299,8736
4,2115299,3224
4,2115299,11724
4,2115299,1011
4,2115299,14519
4,2115299,894
4,2115299,17411
4,2115299,12336
4,2115299,15862
4,2115299,2388
4,2115299,15739
4,2115299,16468
4,2115299,6729
4,2115299,8336
4,2115299,14147
4,2115299,10073
4,2115299,9717
4,2115299,14334
4,2115299,13927
4,2115299,14727
4,2115299,7024
4,2115299,3870
4,2115299,11495
4,2115299,13767
4,2115299,15555
4,2115299,6756
4,2115299,3513
4,2115299,10286
4,2115299,10406
4,2115299,8493
3,1330494,9228
3,1330494,17207
3,1330494,2851
3,1330494,17756
3,1330494,12671
3,1330494,1770
3,1330494,1637
3,1330494,7755
3,1330494,15055
3,1330494,8019
3,1330494,7886
3,1330494,10982
3,1330494,17179
3,1330494,14431
3,1330494,5190
3,1330494,15335
3,1330494,14407
3,1330494,10955
3,1330494,14815
3,1330494,11904
3,1330494,16182
3,1330494,17761
3,1330494,662
3,1330494,10126
3,1330494,8051
3,1330494,11717
3,1330494,5162
3,1330494,8328
3,1330494,7706
3,1330494,7827
3,1330494,14865
3,1330494,7117
3,1330494,77
3,1330494,16459
3,1330494,2136
3,1330494,15234
3,1330494,8204
3,1330494,11062
3,1330494,9431
3,1330494,14507
3,1330494,12818
3,1330494,14144
3,1330494,14862
3,1330494,12591
3,1330494,4339
3,1330494,3350
3,1330494,10424
3,1330494,15450
3,1330494,8717
3,1330494,8619
3,1330494,494
3,1330494,12549
3,1330494,1682
3,1330494,2554
3,1330494,14188
3,1330494,4429
3,1330494,13771
4,598256,9074
4,598256,4884
3,598256,817
3,598256,16259
3,598256,8808
3,598256,16788
4,598256,3269
4,598256,2456
4,598256,1357
4,598256,257
3,598256,7875
3,598256,1901
4,598256,16281
3,598256,13605
3,598256,16283
4,598256,268
4,598256,11926
4,598256,10734
3,598256,15099
3,598256,16303
3,598256,12171
3,598256,2217
3,598256,11702
4,598256,16306
3,598256,9032
3,598256,9295
3,598256,3222
3,598256,14175
3,598256,15841
4,598256,15609
4,598256,8204
3,598256,10926
4,598256,6378
4,598256,11191
4,598256,3058
3,598256,12591
3,598256,12015
4,598256,3489
3,598256,13389
3,598256,3972
3,598256,13930
3,598256,5946
3,598256,6908
3,598256,3009
3,598256,3013
3,598256,8483
3,598256,10894
3,598256,833
3,598256,8118
4,598256,10890
3,598256,4418
4,598256,5151
3,598256,10673
3,598256,5621
3,598256,8014
3,598256,2851
3,598256,11829
3,598256,2072
4,598256,9625
4,598256,13481
3,598256,10173
4,598256,5837
3,598256,12513
4,598256,9204
3,598256,4260
3,598256,3701
3,598256,4520
3,598256,7545
3,598256,16641
4,598256,13251
3,598256,8405
3,598256,2873
4,598256,442
4,598256,15385
3,598256,6133
4,598256,14425
3,598256,187
3,598256,4248
3,598256,15373
3,598256,3174
3,598256,5882
4,598256,8438
3,598256,422
3,598256,2135
3,598256,3098
4,598256,16994
3,598256,15481
4,598256,7706
3,598256,6498
4,598256,5075
3,598256,5560
3,598256,14027
3,598256,6268
3,598256,2136
3,598256,8325
3,598256,15956
3,598256,8867
4,598256,14642
4,598256,7483
3,598256,9131
3,598256,3084
3,598256,3085
3,598256,5544
4,598256,17424
4,598256,9120
4,598256,6070
3,598256,5255
4,598256,14056
3,598256,15445
3,598256,5528
3,598256,11376
4,598256,13512
3,598256,12694
3,598256,8619
3,598256,11850
3,598256,13526
3,598256,962
4,598256,4849
3,598256,723
4,598256,7985
4,695414,1495
4,695414,14111
3,695414,819
4,695414,2920
4,695414,16030
4,695414,9900
4,695414,3466
4,695414,12206
4,695414,14166
4,695414,14873
4,695414,4752
4,695414,12015
4,695414,8883
4,695414,6068
4,695414,8226
4,695414,7563
4,695414,17299
4,695414,4652
4,695414,5190
4,695414,12032
3,695414,10421
4,695414,15440
4,695414,12913
4,695414,6416
3,695414,10680
3,695414,2423
4,695414,11697
3,695414,11161
4,695414,1142
4,695414,14806
4,695414,12676
4,695414,5277
4,695414,6219
3,1898338,4751
4,1898338,5087
3,1898338,819
3,1898338,4709
3,1898338,14734
3,1898338,6508
3,1898338,11123
3,1898338,8483
3,1898338,353
3,1898338,17251
3,1898338,4089
3,1898338,11638
3,1898338,4341
3,1898338,6223
3,1898338,12976
3,1898338,6735
3,1898338,13771
4,1408080,1700
4,1408080,12869
4,1408080,12937
4,1408080,2803
3,1408080,15182
3,1408080,11199
4,1408080,223
3,1408080,9132
3,1408080,7757
3,1408080,14568
3,1408080,3893
4,1408080,14144
4,1408080,14858
4,1408080,8580
4,1408080,2955
3,1408080,6911
3,1408080,4570
4,1408080,12834
3,1408080,13519
4,1408080,2172
4,1408080,6007
3,1408080,10119
4,1408080,5151
4,1408080,7841
4,1408080,7237
4,1408080,14412
3,1408080,14074
4,1408080,7173
3,1408080,9509
3,1733203,4064
3,1733203,6193
3,1733203,12077
3,1733203,8259
3,1733203,1092
3,1733203,13481
3,1733203,10038
3,1733203,6804
3,1733203,7524
3,1733203,2043
3,1733203,1364
3,1733203,1633
3,1733203,13269
3,1733203,672
3,1733203,17614
3,1733203,4144
3,1733203,8518
3,1733203,11822
3,1733203,9062
3,1733203,7064
3,1733203,13248
3,1733203,16770
3,1733203,2182
3,1733203,14663
3,1733203,11213
3,1733203,3192
3,1733203,4225
3,1733203,16298
3,1733203,9389
3,1733203,2109
3,1733203,5455
3,1733203,6113
3,1733203,2847
3,1733203,8679
3,1733203,8316
3,1733203,9505
3,1733203,5342
3,1733203,1140
3,1733203,9746
3,1733203,12926
3,1733203,5884
3,1733203,7347
3,1733203,2375
3,1733203,3342
3,1733203,15966
3,1733203,13211
3,1733203,9288
3,1733203,10503
3,1733203,4596
3,1733203,12128
3,1733203,1011
3,1733203,5906
3,1733203,10271
3,1733203,14166
3,1733203,10243
3,1733203,14154
3,1733203,17435
3,1733203,2385
3,1733203,11740
3,1733203,2518
3,1733203,14377
3,1733203,6524
3,1733203,4816
3,1733203,14654
3,1733203,5063
3,1733203,14652
3,1733203,12228
3,1733203,232
3,1733203,15443
3,1733203,9097
3,1733203,8623
3,1733203,13772
3,1733203,3379
3,1733203,14176
3,1733203,14074
3,1733203,12677
3,1733203,8254
3,1733203,9949
4,1821365,9074
4,1821365,5646
4,1821365,7534
3,1821365,10109
4,1821365,3466
4,1821365,15183
4,1821365,6587
4,1821365,14709
4,1821365,1901
4,1821365,1902
4,1821365,5727
4,1821365,7547
4,1821365,14434
4,1821365,9368
4,1821365,16534
4,1821365,10981
4,1821365,6523
4,1821365,17724
4,1821365,6162
4,1821365,6133
4,1821365,3608
4,1821365,11080
4,1821365,6959
4,1821365,3736
4,1821365,9175
4,1821365,11227
4,1821365,9032
4,1821365,15496
4,1821365,16107
4,1821365,7985
4,1821365,8613
3,801573,4612
3,801573,5351
3,801573,1096
3,801573,15422
3,801573,16516
3,801573,9903
3,801573,15893
3,801573,15549
3,801573,256
3,801573,12542
3,801573,11262
3,801573,5243
3,801573,12891
3,801573,8526
3,801573,16952
3,801573,11406
3,801573,10433
3,801573,11678
3,801573,9042
3,801573,15200
3,801573,12490
3,801573,11325
3,801573,16302
3,801573,1532
3,801573,16303
3,801573,13726
3,801573,9759
3,801573,14815
3,801573,7516
3,801573,5033
3,801573,15366
3,801573,7371
3,801573,6262
3,801573,3222
3,801573,7826
3,801573,17398
3,801573,1709
3,801573,4686
3,801573,12336
3,801573,10243
3,801573,5656
3,801573,3085
3,801573,5778
3,801573,9677
3,801573,15939
3,801573,3481
3,801573,14978
3,801573,12945
3,801573,1585
3,801573,12570
3,801573,8717
3,801573,14727
3,801573,3113
3,801573,5391
3,801573,13227
3,801573,10886
3,801573,2755
3,801573,2905
3,801573,3515
3,801573,14889
3,1066481,13002
3,1066481,16796
3,1066481,11651
3,1066481,548
3,1066481,10702
3,1066481,8259
3,1066481,1765
3,1066481,1092
3,1066481,11525
3,1066481,16946
3,1066481,5005
3,1066481,2731
3,1066481,14434
3,1066481,12538
3,1066481,13248
3,1066481,16412
3,1066481,7060
3,1066481,16770
3,1066481,1104
3,1066481,17079
3,1066481,1788
3,1066481,5587
3,1066481,445
3,1066481,524
3,1066481,4225
3,1066481,1602
3,1066481,2711
3,1066481,10724
3,1066481,4799
3,1066481,289
3,1066481,6114
3,1066481,4115
3,1066481,6120
3,1066481,8437
3,1066481,3921
3,1066481,12926
3,1066481,12731
3,1066481,15966
3,1066481,17131
3,1066481,15481
3,1066481,9959
3,1066481,14513
3,1066481,78
3,1066481,1026
3,1066481,3090
3,1066481,1011
3,1066481,12335
3,1066481,2804
3,1066481,10101
3,1066481,9431
3,1066481,14505
3,1066481,10214
3,1066481,2518
3,1066481,6524
3,1066481,14862
3,1066481,5059
3,1066481,4816
3,1066481,5063
3,1066481,8580
3,1066481,9000
3,1066481,9320
3,1066481,4568
3,1066481,5118
3,1066481,14328
3,1066481,4289
3,1066481,7024
3,1066481,5933
3,1066481,2897
3,1066481,12682
3,1066481,7165
3,1066481,2900
3,1066481,3379
3,1066481,11840
3,1066481,17104
3,1066481,9089
3,1066481,12677
3,1620835,8011
3,1620835,10835
3,1620835,12427
3,1620835,9074
3,1620835,6637
3,1620835,10664
3,1620835,6133
3,1620835,10111
3,1620835,5708
3,1620835,12160
3,1620835,12970
3,1620835,15894
3,1620835,1027
3,1620835,14541
3,1620835,14507
3,1620835,2216
3,1620835,4524
3,1620835,3478
3,1620835,330
3,1620835,11134
3,1620835,15975
4,1620835,7158
3,1620835,5368
4,1620835,2942
4,1469231,4884
4,1469231,17064
4,1469231,12077
4,1469231,7534
4,1469231,9228
4,1469231,2851
4,1469231,4740
4,1469231,15894
4,1469231,13481
4,1469231,13269
3,1469231,5625
4,1469231,4867
4,1469231,937
4,1469231,10852
4,1469231,5243
4,1469231,1902
4,1469231,2177
4,1469231,3414
4,1469231,13501
4,1469231,10433
4,1469231,268
3,1469231,7381
3,1469231,13712
4,1469231,15385
4,1469231,12763
4,1469231,5861
4,1469231,4508
4,1469231,14134
4,1469231,10724
3,1469231,13458
4,1469231,16307
4,1469231,13702
4,1469231,5882
4,1469231,8437
4,1469231,1757
4,1469231,10739
4,1469231,10230
4,1469231,8199
4,1469231,1163
4,1469231,1027
4,1469231,10808
3,1469231,10243
4,1469231,1050
4,1469231,6243
4,1469231,15949
4,1469231,14978
4,1469231,14858
3,1469231,14653
3,1469231,10073
3,1469231,15034
4,1469231,6908
4,1469231,7563
4,1469231,2771
4,1469231,14480
4,1469231,13378
4,1469231,13787
4,1469231,5665
4,1469231,3590
4,1469231,14176
4,1469231,5141
4,35256,8669
4,35256,9208
4,35256,12795
4,35256,2851
4,35256,3535
4,35256,3153
4,35256,14235
5,35256,11662
4,35256,11544
5,35256,1476
4,35256,1901
4,35256,6084
4,35256,5727
4,35256,4876
4,35256,10734
4,35256,442
4,35256,8911
4,35256,5587
5,35256,5326
4,35256,17176
4,35256,1528
4,35256,9635
4,35256,668
4,35256,8177
4,35256,12913
4,35256,16306
4,35256,189
4,35256,13883
4,35256,12054
4,35256,7643
4,35256,8552
4,35256,16203
4,35256,1035
4,35256,1027
4,35256,17002
4,35256,14519
4,35256,14873
4,35256,15114
4,35256,11881
4,35256,4210
4,35256,12818
4,35256,5778
4,35256,4932
4,35256,752
4,35256,8337
5,35256,2938
4,35256,9003
4,35256,15594
4,35256,8463
4,35256,636
4,35256,9433
4,35256,10666
4,35256,10428
4,35256,5253
4,35256,11969
4,35256,3113
4,35256,4862
4,35256,6223
4,35256,16107
4,35256,10673
4,35256,15975
5,35256,7158
4,1309043,3285
4,1309043,11651
4,1309043,3535
4,1309043,6804
4,1309043,5696
4,1309043,7899
4,1309043,10712
4,1309043,1902
4,1309043,11938
4,1309043,4089
4,1309043,9780
4,1309043,3817
4,1309043,9232
4,1309043,7401
4,1309043,8292
4,1309043,16291
4,1309043,13584
4,1309043,17299
4,1309043,3801
4,1309043,9731
4,1309043,10721
4,1309043,3563
4,1309043,2217
4,1309043,4660
4,1309043,8784
4,1309043,2495
4,1309043,12188
4,1309043,58
4,1309043,15496
4,1309043,11218
4,1309043,1138
4,1309043,4127
4,1309043,17541
4,1309043,11479
4,1309043,1854
4,1309043,13072
4,1309043,12263
4,1309043,5908
4,1309043,10935
4,1309043,11171
4,1309043,4686
4,1309043,11732
4,1309043,14154
4,1309043,636
4,1309043,12560
4,1309043,3489
4,1309043,12839
4,1309043,1819
4,1309043,6911
4,1309043,15272
4,1309043,14734
4,1309043,3253
4,1309043,9805
4,1309043,7563
4,1309043,14192
4,1309043,13648
4,1309043,6352
4,1309043,3013
4,1309043,8243
4,1309043,13090
4,1309043,14748
4,1309043,3715
4,1309043,12309
4,1309043,14737
4,1309043,5141
4,1309043,8123
4,1309043,8493
4,1309043,6339
4,1309043,7294
4,1309043,16930
4,1309043,5617
4,1309043,8942
4,1309043,8930
4,1309043,14212
4,1309043,6661
4,1309043,15885
4,1309043,3420
4,1309043,10851
4,1309043,14434
4,1309043,6942
4,1309043,8405
4,1309043,2872
4,1309043,14663
4,1309043,17180
4,1309043,11789
4,1309043,12508
4,1309043,15223
4,1309043,5886
4,1309043,10345
4,1309043,7780
4,1309043,1425
4,1309043,8603
4,1309043,6976
4,1309043,15966
4,1309043,9959
4,1309043,6498
4,1309043,15473
4,1309043,2139
4,1309043,13547
4,1309043,10243
4,1309043,5296
4,1309043,7483
4,1309043,11886
4,1309043,11887
4,1309043,5544
4,1309043,6524
4,1309043,16713
4,1309043,3894
4,1309043,759
